"year","Area","N","n","mu_all_kg","var_all_kg","se_all_kg","mu_lrg_kg","var_tau_lrg_kg","se_lrg_kg"
2016,"1",60,24,1.56706666666667,1.85358135141243,0.175764110453586,1.31026981573673,6.4247968723614,0.0422453050394735
2016,"2",60,24,1.86833333333333,1.05832598870056,0.132811017910197,1.18029287130488,14.1094987009256,0.0626043544388212
2016,"3",60,24,0.529,0.309466779661017,0.0718176834840623,0.347553238607661,1.89740854706014,0.0229577422613577
2017,"1",60,24,1.74966666666667,1.70020666666667,0.168335313519706,1.03888642098645,18.7302272060779,0.0721307208516399
2017,"2",59,23,3.06338983050847,2.12866762127411,0.189945024217495,1.17133582902071,67.6478743637669,0.139403945531716
2017,"3",60,23,1.1615,0.99489093220339,0.128769233657435,0.596651963204091,9.79136545135272,0.0521519293649513
