YEAR,EVENT_ID,SITE_ID,STATION,POT_ID,SAMPLE_POT,all_Cnt_cc,all_Kg_cc,lrg_Cnt,lrg_Kg
1997,1997P04017,5,A,7,Sample,0,0,0,0
1997,1997P04017,5,A,8,Sample,0,0,0,0
1997,1997P04017,5,A,9,Sample,0,0,0,0
1997,1997P04018,5,B,1,Sample,10,0.166,1,0.035694
1997,1997P04018,5,B,10,Sample,0,0,0,0
1997,1997P04018,5,B,11,Sample,1,0.024,1,0.024
1997,1997P04018,5,B,2,Sample,0,0,0,0
1997,1997P04018,5,B,3,Sample,9,0.104,1,0.020788
1997,1997P04018,5,B,4,Sample,1,0.02,0,0
1997,1997P04018,5,B,5,Sample,6,0.156,2,0.099527
1997,1997P04018,5,B,6,Sample,7,0.088,0,0
1997,1997P04018,5,B,7,Sample,0,0,0,0
1997,1997P04018,5,B,8,Sample,2,0.028,0,0
1997,1997P04018,5,B,9,Sample,13,0.25,4,0.131046
1997,1997P04019,5,C,1,Sample,5,0.092,2,0.053683
1997,1997P04019,5,C,10,Sample,12,0.28,6,0.207295
1997,1997P04019,5,C,11,Sample,14,0.42,10,0.371928
1997,1997P04019,5,C,2,Sample,2,0.038,1,0.024801
1997,1997P04019,5,C,3,Sample,6,0.06,0,0
1997,1997P04019,5,C,4,Sample,4,0.076,1,0.034925
1997,1997P04019,5,C,5,Sample,2,0.034,0,0
1997,1997P04019,5,C,6,Sample,12,0.224,4,0.106939
1997,1997P04019,5,C,7,Sample,10,0.166,3,0.077703
1997,1997P04019,5,C,8,Sample,4,0.082,1,0.040331
1997,1997P04019,5,C,9,Sample,1,0.018,1,0.018
1997,1997P04020,5,D,1,Sample,12,0.226,4,0.102216
1997,1997P04020,5,D,10,Sample,51,0.716,12,0.298098
1997,1997P04020,5,D,11,Sample,65,0.956,14,0.409311
1997,1997P04020,5,D,2,Sample,19,0.348,7,0.206196
1997,1997P04020,5,D,3,Sample,11,0.144,1,0.05375
1997,1997P04020,5,D,4,Sample,27,0.32,0,0
1997,1997P04020,5,D,5,Sample,20,0.292,4,0.110844
1997,1997P04020,5,D,6,Sample,7,0.124,1,0.049721
1997,1997P04020,5,D,7,Sample,44,0.75,11,0.378725
1997,1997P04020,5,D,8,Sample,51,0.678,9,0.255301
1997,1997P04020,5,D,9,Sample,19,0.198,1,0.020709
1997,1997P04029,6,A,1,Sample,146,1.088,1,0.032422
1997,1997P04029,6,A,10,Sample,5,0.086,1,0.040883
1997,1997P04029,6,A,11,Sample,12,0.134,0,0
1997,1997P04029,6,A,2,Sample,67,0.54,1,0.019365
1997,1997P04029,6,A,3,Sample,33,0.264,0,0
1997,1997P04029,6,A,4,Sample,14,0.176,2,0.047637
1997,1997P04029,6,A,5,Sample,15,0.234,6,0.140611
1997,1997P04029,6,A,6,Sample,25,0.234,6,0.103231
1997,1997P04029,6,A,7,Sample,10,0.178,2,0.067587
1997,1997P04029,6,A,8,Sample,14,0.1,2,0.022104
1997,1997P04029,6,A,9,Sample,18,0.244,3,0.088725
1997,1997P04030,6,B,1,Sample,19,0.228,2,0.060032
1997,1997P04030,6,B,10,Sample,6,0.14,3,0.100776
1997,1997P04030,6,B,11,Sample,7,0.118,2,0.058047
1997,1997P04030,6,B,2,Sample,30,0.38,6,0.14257
1997,1997P04030,6,B,3,Sample,4,0.06,1,0.020652
1997,1997P04030,6,B,4,Sample,16,0.23,3,0.070347
1997,1997P04030,6,B,5,Sample,14,0.18,1,0.021458
1997,1997P04030,6,B,6,Sample,16,0.188,2,0.044939
1997,1997P04030,6,B,7,Sample,13,0.214,4,0.099025
1997,1997P04030,6,B,8,Sample,2,0.016,0,0
1997,1997P04031,6,C,1,Sample,71,0.954,13,0.302905
1997,1997P04031,6,C,10,Sample,5,0.096,2,0.053719
1997,1997P04031,6,C,11,Sample,7,0.094,1,0.020789
1997,1997P04031,6,C,2,Sample,46,0.528,5,0.103387
1997,1997P04031,6,C,3,Sample,53,0.852,12,0.372963
1997,1997P04031,6,C,4,Sample,13,0.176,4,0.092286
1997,1997P04031,6,C,5,Sample,9,0.14,2,0.047402
1997,1997P04031,6,C,6,Sample,2,0.04,1,0.026583
1997,1997P04031,6,C,7,Sample,6,0.05,0,0
1997,1997P04031,6,C,8,Sample,0,0,0,0
1997,1997P04031,6,C,9,Sample,2,0.036,1,0.024497
1997,1997P04032,6,D,1,Sample,0,0,0,0
1997,1997P04032,6,D,10,Sample,5,0.082,2,0.056445
1997,1997P04032,6,D,11,Sample,4,0.066,2,0.041791
1997,1997P04032,6,D,2,Sample,9,0.108,0,0
1997,1997P04032,6,D,4,Sample,15,0.234,4,0.108141
1997,1997P04032,6,D,5,Sample,5,0.064,0,0
1997,1997P04032,6,D,6,Sample,0,0,0,0
1997,1997P04032,6,D,7,Sample,7,0.094,1,0.024786
1997,1997P04032,6,D,8,Sample,10,0.124,1,0.023286
1997,1997P04032,6,D,9,Sample,4,0.04,0,0
1997,1997P04021,7,A,1,Sample,6,0.126,3,0.075192
1997,1997P04021,7,A,10,Sample,11,0.352,6,0.256801
1997,1997P04021,7,A,11,Sample,7,0.244,7,0.244
1997,1997P04021,7,A,2,Sample,11,0.248,5,0.147352
1997,1997P04021,7,A,3,Sample,7,0.134,3,0.083218
1997,1997P04021,7,A,4,Sample,4,0.108,2,0.075877
1997,1997P04021,7,A,5,Sample,2,0.018,0,0
1997,1997P04021,7,A,6,Sample,17,0.332,7,0.174488
1997,1997P04021,7,A,7,Sample,1,0.01,0,0
1997,1997P04021,7,A,8,Sample,6,0.208,5,0.186635
1997,1997P04021,7,A,9,Sample,1,0.066,1,0.066
1997,1997P04024,7,B,1,Sample,4,0.068,0,0
1997,1997P04024,7,B,10,Sample,7,0.14,4,0.109067
1997,1997P04024,7,B,11,Sample,5,0.118,3,0.083472
1997,1997P04024,7,B,2,Sample,4,0.09,3,0.080889
1997,1997P04024,7,B,3,Sample,5,0.198,5,0.198
1997,1997P04024,7,B,4,Sample,9,0.198,5,0.142206
1997,1997P04024,7,B,5,Sample,5,0.062,1,0.027486
1997,1997P04024,7,B,6,Sample,4,0.17,3,0.16182
1997,1997P04024,7,B,7,Sample,3,0.106,2,0.098002
1997,1997P04024,7,B,8,Sample,6,0.066,1,0.020785
1997,1997P04024,7,B,9,Sample,5,0.178,2,0.126563
1997,1997P04022,7,C,1,Sample,0,0,0,0
1997,1997P04022,7,C,10,Sample,6,0.218,4,0.17679
1997,1997P04022,7,C,11,Sample,1,0.014,0,0
1997,1997P04022,7,C,2,Sample,0,0,0,0
1997,1997P04022,7,C,3,Sample,0,0,0,0
1997,1997P04022,7,C,4,Sample,0,0,0,0
1997,1997P04022,7,C,5,Sample,0,0,0,0
1997,1997P04022,7,C,6,Sample,0,0,0,0
1997,1997P04022,7,C,7,Sample,4,0.098,3,0.088069
1997,1997P04022,7,C,8,Sample,1,0.01,0,0
1997,1997P04022,7,C,9,Sample,0,0,0,0
1997,1997P04023,7,D,1,Sample,0,0,0,0
1997,1997P04023,7,D,10,Sample,1,0.02,0,0
1997,1997P04023,7,D,11,Sample,1,0.024,1,0.024
1997,1997P04023,7,D,2,Sample,6,0.144,3,0.10226
1997,1997P04023,7,D,3,Sample,8,0.212,3,0.136379
1997,1997P04023,7,D,4,Sample,0,0,0,0
1997,1997P04023,7,D,5,Sample,0,0,0,0
1997,1997P04023,7,D,6,Sample,1,0.014,0,0
1997,1997P04023,7,D,7,Sample,2,0.11,2,0.11
1997,1997P04023,7,D,8,Sample,0,0,0,0
1997,1997P04023,7,D,9,Sample,0,0,0,0
1997,1997P04025,8,A,1,Sample,5,0.136,2,0.085962
1997,1997P04025,8,A,10,Sample,1,0.012,0,0
1997,1997P04025,8,A,11,Sample,17,0.352,8,0.239967
1997,1997P04025,8,A,2,Sample,2,0.028,0,0
1997,1997P04025,8,A,3,Sample,1,0.028,1,0.028
1997,1997P04025,8,A,4,Sample,2,0.04,1,0.029917
1997,1997P04025,8,A,5,Sample,0,0,0,0
1997,1997P04025,8,A,6,Sample,0,0,0,0
1997,1997P04025,8,A,7,Sample,0,0,0,0
1997,1997P04025,8,A,8,Sample,29,0.396,7,0.174658
1997,1997P04025,8,A,9,Sample,17,0.39,11,0.31466
1997,1997P04026,8,B,1,Sample,0,0,0,0
1997,1997P04026,8,B,10,Sample,1,0.028,1,0.028
1997,1997P04026,8,B,11,Sample,0,0,0,0
1997,1997P04026,8,B,2,Sample,5,0.128,4,0.11682
1997,1997P04026,8,B,3,Sample,2,0.052,2,0.052
1997,1997P04026,8,B,4,Sample,0,0,0,0
1997,1997P04026,8,B,5,Sample,0,0,0,0
1997,1997P04026,8,B,6,Sample,0,0,0,0
1997,1997P04026,8,B,7,Sample,2,0.052,2,0.052
1997,1997P04026,8,B,9,Sample,3,0.07,3,0.07
1997,1997P04027,8,C,1,Sample,14,0.358,9,0.296447
1997,1997P04027,8,C,10,prevSample,6,0.142,,
1997,1997P04027,8,C,11,Sample,6,0.06,2,0.041152
1997,1997P04027,8,C,2,Sample,13,0.254,5,0.166338
1997,1997P04027,8,C,3,Sample,10,0.246,6,0.199941
1997,1997P04027,8,C,4,Sample,17,0.39,10,0.307924
1997,1997P04027,8,C,5,Sample,20,0.494,12,0.404502
1997,1997P04027,8,C,6,Sample,47,0.736,11,0.338058
1997,1997P04027,8,C,7,Sample,2,0.024,0,0
1997,1997P04027,8,C,8,Sample,0,0,0,0
1997,1997P04027,8,C,9,Sample,6,0.078,1,0.029938
1997,1997P04028,8,D,1,Sample,69,0.908,5,0.138748
1997,1997P04028,8,D,10,Sample,4,0.078,1,0.04354
1997,1997P04028,8,D,11,Sample,6,0.07,0,0
1997,1997P04028,8,D,2,Sample,57,0.73,6,0.138747
1997,1997P04028,8,D,3,Sample,107,1.9,32,0.954805
1997,1997P04028,8,D,4,Sample,25,0.368,4,0.092831
1997,1997P04028,8,D,5,Sample,17,0.284,6,0.154304
1997,1997P04028,8,D,6,Sample,61,0.964,14,0.418825
1997,1997P04028,8,D,7,Sample,33,0.438,5,0.145561
1997,1997P04028,8,D,8,Sample,21,0.304,4,0.116519
1997,1997P04028,8,D,9,Sample,8,0.114,3,0.065373
1998,1998P04001,1,A,1,Sample,0,0,0,0
1998,1998P04001,1,A,10,Sample,0,0,0,0
1998,1998P04001,1,A,11,Sample,1,0.022,1,0.022
1998,1998P04001,1,A,2,Sample,1,0.052,1,0.052
1998,1998P04001,1,A,3,Sample,0,0,0,0
1998,1998P04001,1,A,4,Sample,5,0.11,4,0.094902
1998,1998P04001,1,A,5,Sample,5,0.179,5,0.179
1998,1998P04001,1,A,6,Sample,4,0.086,4,0.086
1998,1998P04001,1,A,7,Sample,1,0.02,1,0.02
1998,1998P04001,1,A,8,Sample,4,0.161,4,0.161
1998,1998P04001,1,A,9,Sample,0,0,0,0
1998,1998P04002,1,B,1,Sample,2,0.042,2,0.042
1998,1998P04002,1,B,10,Sample,2,0.044,2,0.044
1998,1998P04002,1,B,11,Sample,6,0.166,4,0.132542
1998,1998P04002,1,B,2,Sample,0,0,0,0
1998,1998P04002,1,B,3,Sample,0,0,0,0
1998,1998P04002,1,B,4,Sample,1,0.02,1,0.02
1998,1998P04002,1,B,5,Sample,7,0.156,5,0.128275
1998,1998P04002,1,B,6,Sample,0,0,0,0
1998,1998P04002,1,B,7,Sample,11,0.358,11,0.358
1998,1998P04002,1,B,8,Sample,2,0.062,2,0.062
1998,1998P04002,1,B,9,Sample,3,0.068,2,0.050083
1998,1998P04003,1,C,1,Sample,0,0,0,0
1998,1998P04003,1,C,10,Sample,0,0,0,0
1998,1998P04003,1,C,11,Sample,0,0,0,0
1998,1998P04003,1,C,2,Sample,0,0,0,0
1998,1998P04003,1,C,3,Sample,1,0.02,1,0.02
1998,1998P04003,1,C,4,Sample,0,0,0,0
1998,1998P04003,1,C,5,Sample,6,0.218,4,0.19039
1998,1998P04003,1,C,6,Sample,2,0.044,2,0.044
1998,1998P04003,1,C,7,Sample,1,0.054,1,0.054
1998,1998P04003,1,C,8,Sample,2,0.096,2,0.096
1998,1998P04003,1,C,9,Sample,1,0.012,0,0
1998,1998P04004,1,D,1,Sample,3,0.056,2,0.051156
1998,1998P04004,1,D,10,Sample,7,0.236,6,0.223971
1998,1998P04004,1,D,11,Sample,7,0.16,5,0.132873
1998,1998P04004,1,D,2,Sample,3,0.052,1,0.035758
1998,1998P04004,1,D,3,Sample,3,0.048,1,0.027008
1998,1998P04004,1,D,4,Sample,37,0.394,5,0.116614
1998,1998P04004,1,D,5,Sample,8,0.11,1,0.046125
1998,1998P04004,1,D,6,Sample,2,0.074,2,0.074
1998,1998P04004,1,D,7,Sample,43,0.922,19,0.680074
1998,1998P04004,1,D,8,Sample,5,0.164,5,0.164
1998,1998P04004,1,D,9,Sample,4,0.116,3,0.097584
1998,1998P04005,2,A,1,Sample,1,0.012,0,0
1998,1998P04005,2,A,10,Sample,2,0.064,1,0.051392
1998,1998P04005,2,A,11,Sample,6,0.272,6,0.272
1998,1998P04005,2,A,2,Sample,0,0,0,0
1998,1998P04005,2,A,3,Sample,1,0.02,0,0
1998,1998P04005,2,A,4,Sample,0,0,0,0
1998,1998P04005,2,A,5,Sample,1,0.014,0,0
1998,1998P04005,2,A,6,Sample,7,0.148,5,0.122108
1998,1998P04005,2,A,7,Sample,5,0.106,3,0.076245
1998,1998P04005,2,A,8,Sample,0,0,0,0
1998,1998P04005,2,A,9,Sample,0,0,0,0
1998,1998P04006,2,B,1,Sample,0,0,0,0
1998,1998P04006,2,B,10,Sample,1,0.012,0,0
1998,1998P04006,2,B,11,Sample,2,0.042,1,0.024952
1998,1998P04006,2,B,2,Sample,0,0,0,0
1998,1998P04006,2,B,3,Sample,0,0,0,0
1998,1998P04006,2,B,4,Sample,1,0.014,0,0
1998,1998P04006,2,B,5,Sample,0,0,0,0
1998,1998P04006,2,B,6,Sample,9,0.218,6,0.177388
1998,1998P04006,2,B,7,Sample,8,0.158,3,0.097525
1998,1998P04006,2,B,8,Sample,2,0.038,1,0.026801
1998,1998P04006,2,B,9,Sample,3,0.068,1,0.031955
1998,1998P04007,2,C,1,Sample,0,0,0,0
1998,1998P04007,2,C,10,Sample,3,0.088,3,0.088
1998,1998P04007,2,C,11,Sample,3,0.102,3,0.102
1998,1998P04007,2,C,2,Sample,0,0,0,0
1998,1998P04007,2,C,3,Sample,0,0,0,0
1998,1998P04007,2,C,4,Sample,0,0,0,0
1998,1998P04007,2,C,5,Sample,6,0.132,2,0.085967
1998,1998P04007,2,C,6,Sample,0,0,0,0
1998,1998P04007,2,C,7,Sample,0,0,0,0
1998,1998P04007,2,C,8,Sample,1,0.046,1,0.046
1998,1998P04007,2,C,9,Sample,1,0.038,1,0.038
1998,1998P04008,2,D,1,Sample,0,0,0,0
1998,1998P04008,2,D,10,Sample,3,0.084,2,0.072094
1998,1998P04008,2,D,11,Sample,7,0.222,4,0.173229
1998,1998P04008,2,D,2,Sample,3,0.044,0,0
1998,1998P04008,2,D,3,Sample,7,0.186,5,0.162852
1998,1998P04008,2,D,4,Sample,0,0,0,0
1998,1998P04008,2,D,5,Sample,5,0.114,2,0.075781
1998,1998P04008,2,D,6,Sample,9,0.232,5,0.181118
1998,1998P04008,2,D,7,Sample,2,0.084,2,0.084
1998,1998P04008,2,D,8,Sample,1,0.014,0,0
1998,1998P04008,2,D,9,Sample,6,0.152,4,0.132349
1998,1998P04009,3,A,1,Sample,6,0.136,4,0.107999
1998,1998P04009,3,A,10,Sample,28,0.398,6,0.19913
1998,1998P04009,3,A,11,Sample,29,0.306,2,0.079875
1998,1998P04009,3,A,2,Sample,1,0.02,1,0.02
1998,1998P04009,3,A,3,Sample,2,0.034,1,0.018411
1998,1998P04009,3,A,4,Sample,10,0.086,0,0
1998,1998P04009,3,A,5,Sample,13,0.182,2,0.07004
1998,1998P04009,3,A,6,Sample,72,0.756,4,0.103231
1998,1998P04009,3,A,7,Sample,16,0.27,4,0.103683
1998,1998P04009,3,A,8,Sample,46,0.328,0,0
1998,1998P04009,3,A,9,Sample,0,0,0,0
1998,1998P04010,3,B,1,Sample,3,0.112,3,0.112
1998,1998P04010,3,B,10,Sample,20,0.21,0,0
1998,1998P04010,3,B,11,Sample,30,0.314,2,0.041393
1998,1998P04010,3,B,2,Sample,2,0.048,1,0.025992
1998,1998P04010,3,B,3,Sample,31,0.398,3,0.107162
1998,1998P04010,3,B,4,Sample,1,0.01,0,0
1998,1998P04010,3,B,5,Sample,36,0.718,15,0.474023
1998,1998P04010,3,B,6,Sample,17,0.198,2,0.047628
1998,1998P04010,3,B,7,Sample,26,0.262,1,0.023171
1998,1998P04010,3,B,8,Sample,13,0.154,2,0.052743
1998,1998P04010,3,B,9,Sample,50,0.456,3,0.062568
1998,1998P04011,3,C,1,Sample,1,0.008,0,0
1998,1998P04011,3,C,10,Sample,6,0.156,4,0.138024
1998,1998P04011,3,C,11,Sample,1,0.004,0,0
1998,1998P04011,3,C,2,Sample,0,0,0,0
1998,1998P04011,3,C,3,Sample,1,0.006,0,0
1998,1998P04011,3,C,4,Sample,6,0.096,1,0.052278
1998,1998P04011,3,C,5,Sample,1,0.016,0,0
1998,1998P04011,3,C,6,Sample,21,0.544,12,0.445514
1998,1998P04011,3,C,7,Sample,4,0.036,0,0
1998,1998P04011,3,C,8,Sample,29,0.262,3,0.068142
1998,1998P04011,3,C,9,Sample,7,0.146,2,0.084176
1998,1998P04012,3,D,1,Sample,0,0,0,0
1998,1998P04012,3,D,10,Sample,0,0,0,0
1998,1998P04012,3,D,11,Sample,4,0.152,3,0.139356
1998,1998P04012,3,D,2,Sample,1,0.008,0,0
1998,1998P04012,3,D,3,Sample,0,0,0,0
1998,1998P04012,3,D,4,Sample,0,0,0,0
1998,1998P04012,3,D,5,Sample,1,0.008,0,0
1998,1998P04012,3,D,6,Sample,9,0.14,2,0.068302
1998,1998P04012,3,D,7,Sample,4,0.048,1,0.024308
1998,1998P04012,3,D,8,Sample,4,0.032,0,0
1998,1998P04012,3,D,9,Sample,24,0.314,3,0.133239
1998,1998P04013,4,A,1,Sample,28,0.244,0,0
1998,1998P04013,4,A,10,Sample,70,1.064,21,0.567481
1998,1998P04013,4,A,11,Sample,37,0.712,13,0.417873
1998,1998P04013,4,A,2,Sample,17,0.272,4,0.127947
1998,1998P04013,4,A,3,Sample,4,0.06,1,0.029182
1998,1998P04013,4,A,4,Sample,25,0.334,4,0.094385
1998,1998P04013,4,A,5,Sample,8,0.12,2,0.043323
1998,1998P04013,4,A,6,Sample,18,0.216,2,0.058856
1998,1998P04013,4,A,7,Sample,2,0.02,0,0
1998,1998P04013,4,A,8,Sample,50,0.334,19,0.208229
1998,1998P04013,4,A,9,Sample,33,0.65,15,0.407823
1998,1998P04014,4,B,1,Sample,17,0.208,3,0.060351
1998,1998P04014,4,B,10,Sample,32,0.57,10,0.363986
1998,1998P04014,4,B,11,Sample,15,0.192,2,0.080815
1998,1998P04014,4,B,2,Sample,49,0.792,14,0.356628
1998,1998P04014,4,B,3,Sample,89,1.014,3,0.063874
1998,1998P04014,4,B,4,Sample,67,0.756,5,0.108491
1998,1998P04014,4,B,5,Sample,51,0.538,5,0.105288
1998,1998P04014,4,B,6,Sample,30,0.314,0,0
1998,1998P04014,4,B,7,Sample,27,0.452,4,0.15957
1998,1998P04014,4,B,8,Sample,68,0.796,6,0.144441
1998,1998P04014,4,B,9,Sample,31,0.498,12,0.283106
1998,1998P04015,4,C,1,Sample,4,0.036,0,0
1998,1998P04015,4,C,10,Sample,19,0.282,7,0.173681
1998,1998P04015,4,C,11,Sample,2,0.02,0,0
1998,1998P04015,4,C,2,Sample,0,0,0,0
1998,1998P04015,4,C,3,Sample,0,0,0,0
1998,1998P04015,4,C,4,Sample,5,0.076,2,0.04836
1998,1998P04015,4,C,5,Sample,10,0.096,0,0
1998,1998P04015,4,C,6,Sample,34,0.432,3,0.063325
1998,1998P04015,4,C,7,Sample,29,0.386,5,0.111513
1998,1998P04015,4,C,8,Sample,13,0.138,1,0.02451
1998,1998P04015,4,C,9,Sample,11,0.182,3,0.081987
1998,1998P04016,4,D,1,Sample,1,0.05,1,0.05
1998,1998P04016,4,D,10,Sample,4,0.054,1,0.018934
1998,1998P04016,4,D,11,Sample,26,0.39,6,0.182134
1998,1998P04016,4,D,2,Sample,1,0.008,0,0
1998,1998P04016,4,D,3,Sample,0,0,0,0
1998,1998P04016,4,D,4,Sample,0,0,0,0
1998,1998P04016,4,D,5,Sample,0,0,0,0
1998,1998P04016,4,D,6,Sample,0,0,0,0
1998,1998P04016,4,D,7,Sample,7,0.136,2,0.075792
1998,1998P04016,4,D,8,Sample,2,0.054,2,0.054
1998,1998P04016,4,D,9,Sample,11,0.154,2,0.06208
1998,1998P04017,5,A,1,Sample,0,0,0,0
1998,1998P04017,5,A,10,Sample,8,0.106,2,0.039459
1998,1998P04017,5,A,11,Sample,1,0.014,0,0
1998,1998P04017,5,A,2,Sample,0,0,0,0
1998,1998P04017,5,A,3,Sample,0,0,0,0
1998,1998P04017,5,A,4,Sample,0,0,0,0
1998,1998P04017,5,A,5,Sample,0,0,0,0
1998,1998P04017,5,A,6,Sample,0,0,0,0
1998,1998P04017,5,A,7,Sample,7,0.066,0,0
1998,1998P04017,5,A,8,Sample,12,0.138,2,0.038992
1998,1998P04017,5,A,9,Sample,2,0.02,0,0
1998,1998P04018,5,B,1,Sample,4,0.03,0,0
1998,1998P04018,5,B,10,Sample,1,0.014,0,0
1998,1998P04018,5,B,11,Sample,2,0.026,0,0
1998,1998P04018,5,B,2,Sample,4,0.056,1,0.021669
1998,1998P04018,5,B,3,Sample,0,0,0,0
1998,1998P04018,5,B,4,Sample,0,0,0,0
1998,1998P04018,5,B,5,Sample,0,0,0,0
1998,1998P04018,5,B,6,Sample,0,0,0,0
1998,1998P04018,5,B,7,Sample,0,0,0,0
1998,1998P04018,5,B,8,Sample,0,0,0,0
1998,1998P04018,5,B,9,Sample,4,0.048,0,0
1998,1998P04019,5,C,1,Sample,0,0,0,0
1998,1998P04019,5,C,10,Sample,3,0.032,0,0
1998,1998P04019,5,C,11,Sample,6,0.094,2,0.049625
1998,1998P04019,5,C,2,Sample,0,0,0,0
1998,1998P04019,5,C,3,Sample,0,0,0,0
1998,1998P04019,5,C,4,Sample,1,0.058,1,0.058
1998,1998P04019,5,C,5,Sample,0,0,0,0
1998,1998P04019,5,C,6,Sample,0,0,0,0
1998,1998P04019,5,C,7,Sample,3,0.078,1,0.059602
1998,1998P04019,5,C,8,Sample,2,0.032,1,0.019892
1998,1998P04019,5,C,9,Sample,12,0.132,1,0.029827
1998,1998P04020,5,D,1,Sample,3,0.034,0,0
1998,1998P04020,5,D,10,Sample,24,0.286,2,0.044109
1998,1998P04020,5,D,11,Sample,7,0.08,1,0.025222
1998,1998P04020,5,D,2,Sample,4,0.044,0,0
1998,1998P04020,5,D,3,Sample,8,0.142,4,0.10498
1998,1998P04020,5,D,4,Sample,16,0.182,3,0.062453
1998,1998P04020,5,D,5,Sample,5,0.056,0,0
1998,1998P04020,5,D,6,Sample,11,0.12,1,0.019843
1998,1998P04020,5,D,7,Sample,17,0.17,0,0
1998,1998P04020,5,D,8,Sample,6,0.07,1,0.020588
1998,1998P04020,5,D,9,Sample,21,0.328,3,0.13143
1998,1998P04021,7,A,1,Sample,7,0.16,5,0.131387
1998,1998P04021,7,A,10,Sample,1,0.024,1,0.024
1998,1998P04021,7,A,11,Sample,0,0,0,0
1998,1998P04021,7,A,2,Sample,12,0.29,7,0.210619
1998,1998P04021,7,A,3,Sample,4,0.09,3,0.07701
1998,1998P04021,7,A,4,Sample,2,0.056,2,0.056
1998,1998P04021,7,A,5,Sample,2,0.034,0,0
1998,1998P04021,7,A,6,Sample,9,0.2,3,0.096244
1998,1998P04021,7,A,7,Sample,0,0,0,0
1998,1998P04021,7,A,8,Sample,12,0.364,9,0.318423
1998,1998P04021,7,A,9,Sample,10,0.318,8,0.293268
1998,1998P04023,7,B,1,Sample,12,0.252,8,0.208409
1998,1998P04023,7,B,10,Sample,23,0.27,1,0.020093
1998,1998P04023,7,B,11,Sample,3,0.034,0,0
1998,1998P04023,7,B,2,Sample,15,0.246,2,0.084727
1998,1998P04023,7,B,3,Sample,8,0.12,2,0.048602
1998,1998P04023,7,B,4,Sample,4,0.112,3,0.093174
1998,1998P04023,7,B,5,Sample,4,0.104,1,0.062418
1998,1998P04023,7,B,6,Sample,1,0.066,1,0.066
1998,1998P04023,7,B,7,Sample,1,0.018,0,0
1998,1998P04023,7,B,8,Sample,2,0.026,1,0.019188
1998,1998P04023,7,B,9,Sample,31,0.464,7,0.182816
1998,1998P04022,7,C,1,Sample,0,0,0,0
1998,1998P04022,7,C,10,Sample,0,0,0,0
1998,1998P04022,7,C,11,Sample,0,0,0,0
1998,1998P04022,7,C,2,Sample,0,0,0,0
1998,1998P04022,7,C,3,Sample,0,0,0,0
1998,1998P04022,7,C,4,Sample,0,0,0,0
1998,1998P04022,7,C,5,Sample,2,0.046,1,0.031204
1998,1998P04022,7,C,6,Sample,3,0.068,1,0.045508
1998,1998P04022,7,C,7,Sample,4,0.14,3,0.118765
1998,1998P04022,7,C,8,Sample,0,0,0,0
1998,1998P04022,7,C,9,Sample,0,0,0,0
1998,1998P04024,7,D,1,Sample,3,0.059,2,0.049643
1998,1998P04024,7,D,10,Sample,5,0.2,5,0.2
1998,1998P04024,7,D,11,Sample,7,0.142,4,0.111813
1998,1998P04024,7,D,2,Sample,2,0.096,2,0.096
1998,1998P04024,7,D,3,Sample,1,0.02,1,0.02
1998,1998P04024,7,D,4,Sample,15,0.366,9,0.280575
1998,1998P04024,7,D,5,Sample,9,0.206,5,0.160674
1998,1998P04024,7,D,6,Sample,11,0.29,6,0.215702
1998,1998P04024,7,D,7,Sample,11,0.24,5,0.157194
1998,1998P04024,7,D,8,Sample,2,0.036,0,0
1998,1998P04024,7,D,9,Sample,1,0.01,0,0
1999,1999P04001,1,A,1,Sample,0,0,0,0
1999,1999P04001,1,A,10,Sample,2,0.07,2,0.07
1999,1999P04001,1,A,11,Sample,2,0.068,2,0.068
1999,1999P04001,1,A,2,Sample,2,0.078,2,0.078
1999,1999P04001,1,A,3,Sample,0,0,0,0
1999,1999P04001,1,A,4,Sample,2,0.036,0,0
1999,1999P04001,1,A,5,Sample,2,0.048,2,0.048
1999,1999P04001,1,A,6,Sample,1,0.042,1,0.042
1999,1999P04001,1,A,7,Sample,0,0,0,0
1999,1999P04001,1,A,8,Sample,0,0,0,0
1999,1999P04001,1,A,9,Sample,0,0,0,0
1999,1999P04002,1,B,1,Sample,0,0,0,0
1999,1999P04002,1,B,10,Sample,1,0.034,1,0.034
1999,1999P04002,1,B,11,Sample,0,0,0,0
1999,1999P04002,1,B,2,Sample,1,0.022,0,0
1999,1999P04002,1,B,3,Sample,0,0,0,0
1999,1999P04002,1,B,4,Sample,1,0.026,1,0.026
1999,1999P04002,1,B,5,Sample,7,0.154,3,0.080778
1999,1999P04002,1,B,6,Sample,0,0,0,0
1999,1999P04002,1,B,7,Sample,0,0,0,0
1999,1999P04002,1,B,8,Sample,0,0,0,0
1999,1999P04002,1,B,9,Sample,0,0,0,0
1999,1999P04003,1,C,1,Sample,1,0.014,0,0
1999,1999P04003,1,C,10,Sample,0,0,0,0
1999,1999P04003,1,C,11,Sample,5,0.062,1,0.026321
1999,1999P04003,1,C,2,Sample,0,0,0,0
1999,1999P04003,1,C,3,Sample,0,0,0,0
1999,1999P04003,1,C,4,Sample,0,0,0,0
1999,1999P04003,1,C,5,Sample,1,0.002,0,0
1999,1999P04003,1,C,6,Sample,2,0.018,0,0
1999,1999P04003,1,C,7,Sample,1,0.002,0,0
1999,1999P04003,1,C,8,Sample,1,0.058,1,0.058
